run_id,method,dataset,scene,execution,psnr,ssim,lpips,process_wall_s,native_train_s,fps,peak_device_mib,peak_torch_allocated_mib,gaussians,evidence_group,curve_export,paper_usage
transfer/single/vanilla_factorgrad_late/bicycle,vanilla_factorgrad_late,mipnerf360,bicycle,single,25.163610458374023,0.7479591965675354,0.2435295432806015,,2328.341097807046,,,,4761082.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/bonsai,vanilla_factorgrad_late,mipnerf360,bonsai,single,32.401092529296875,0.9453020095825195,0.1818726807832718,,1248.515391744906,,,,1064515.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/counter,vanilla_factorgrad_late,mipnerf360,counter,single,29.063148498535156,0.9130573868751526,0.18515273928642273,,1531.2847624019487,,,,1043832.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/flowers,vanilla_factorgrad_late,mipnerf360,flowers,single,21.36545181274414,0.5851444602012634,0.3619022071361542,,1583.4836387599353,,,,2843780.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/garden,vanilla_factorgrad_late,mipnerf360,garden,single,27.29096031188965,0.8550960421562195,0.12440767139196396,,2243.328729009023,,,,4190712.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/kitchen,vanilla_factorgrad_late,mipnerf360,kitchen,single,31.454652786254883,0.9306493401527405,0.11782748252153397,,1868.072356948047,,,,1535831.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/room,vanilla_factorgrad_late,mipnerf360,room,single,31.675731658935547,0.9257426261901855,0.19756846129894257,,1587.4157039190177,,,,1254462.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/stump,vanilla_factorgrad_late,mipnerf360,stump,single,26.60479736328125,0.7678190469741821,0.24613255262374878,,1757.9932468399638,,,,4056938.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/treehill,vanilla_factorgrad_late,mipnerf360,treehill,single,22.66263198852539,0.6355656981468201,0.34740152955055237,,1703.141885507037,,,,3073765.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/train,vanilla_factorgrad_late,tnt,train,single,21.906234741210938,0.8152313232421875,0.20068198442459106,,875.5284556939732,,,,1090222.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_factorgrad_late/truck,vanilla_factorgrad_late,tnt,truck,single,25.334857940673828,0.8790469169616699,0.14596910774707794,,1056.2327157990076,,,,2051219.0,transfer,logs/train/transfer/single/vanilla_factorgrad_late/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/drjohnson,vanilla_raw,db,drjohnson,single,29.454187393188477,0.9025226831436157,0.23920296132564545,,2008.6808273700299,,,,3067189.0,transfer,logs/train/transfer/single/vanilla_raw/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/playroom,vanilla_raw,db,playroom,single,30.11162757873535,0.9031293988227844,0.24287353456020355,,1480.948339005001,,,,1846319.0,transfer,logs/train/transfer/single/vanilla_raw/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/bicycle,vanilla_raw,mipnerf360,bicycle,single,25.136960983276367,0.7475314140319824,0.2408895343542099,,2319.837510398007,,,,4767822.0,transfer,logs/train/transfer/single/vanilla_raw/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/bonsai,vanilla_raw,mipnerf360,bonsai,single,32.35750198364258,0.9458656311035156,0.18023066222667694,,1331.4451871059136,,,,1069649.0,transfer,logs/train/transfer/single/vanilla_raw/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/counter,vanilla_raw,mipnerf360,counter,single,29.11327362060547,0.9145320653915405,0.18296514451503754,,1613.503801631974,,,,1035942.0,transfer,logs/train/transfer/single/vanilla_raw/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/flowers,vanilla_raw,mipnerf360,flowers,single,21.36690902709961,0.5878921151161194,0.35891419649124146,,1613.642228687997,,,,2835873.0,transfer,logs/train/transfer/single/vanilla_raw/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/garden,vanilla_raw,mipnerf360,garden,single,27.345705032348633,0.8563578128814697,0.12232198566198349,,2366.832933426951,,,,4199274.0,transfer,logs/train/transfer/single/vanilla_raw/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/kitchen,vanilla_raw,mipnerf360,kitchen,single,31.474252700805664,0.9320096969604492,0.11587859690189362,,1985.4945921120234,,,,1558895.0,transfer,logs/train/transfer/single/vanilla_raw/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/room,vanilla_raw,mipnerf360,room,single,31.782745361328125,0.9270065426826477,0.19633932411670685,,1674.9488998749293,,,,1253035.0,transfer,logs/train/transfer/single/vanilla_raw/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/stump,vanilla_raw,mipnerf360,stump,single,26.659963607788086,0.7675355076789856,0.24407252669334412,,1845.563047360978,,,,3986956.0,transfer,logs/train/transfer/single/vanilla_raw/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/treehill,vanilla_raw,mipnerf360,treehill,single,22.59825897216797,0.6360518932342529,0.3464089632034302,,1813.0963319890434,,,,3038761.0,transfer,logs/train/transfer/single/vanilla_raw/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/train,vanilla_raw,tnt,train,single,22.122453689575195,0.8178511261940002,0.19700610637664795,,929.1460438329959,,,,1090865.0,transfer,logs/train/transfer/single/vanilla_raw/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/vanilla_raw/truck,vanilla_raw,tnt,truck,single,25.416019439697266,0.8804102540016174,0.14332130551338196,,1114.5820332069416,,,,2059623.0,transfer,logs/train/transfer/single/vanilla_raw/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/bicycle,taming_factorgrad_full,mipnerf360,bicycle,single,24.84292221069336,0.7169347405433655,0.2963719666004181,407.0,397.03472661972046,,,,813220.0,transfer,logs/train/transfer/single/taming_factorgrad_full/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/bonsai,taming_factorgrad_full,mipnerf360,bonsai,single,32.052528381347656,0.9343039989471436,0.2223096489906311,389.0,374.90987181663513,,,,412979.0,transfer,logs/train/transfer/single/taming_factorgrad_full/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/counter,taming_factorgrad_full,mipnerf360,counter,single,28.83833885192871,0.8977845907211304,0.22320200502872467,406.0,393.4151437282562,,,,311347.0,transfer,logs/train/transfer/single/taming_factorgrad_full/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/drjohnson,taming_factorgrad_full,db,drjohnson,single,29.479524612426758,0.8997723460197449,0.2710719704627991,281.0,271.46502804756165,,,,403919.0,transfer,logs/train/transfer/single/taming_factorgrad_full/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/flowers,taming_factorgrad_full,mipnerf360,flowers,single,21.075237274169922,0.5570665001869202,0.4080103039741516,329.0,319.5473310947418,,,,574565.0,transfer,logs/train/transfer/single/taming_factorgrad_full/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/garden,taming_factorgrad_full,mipnerf360,garden,single,27.34291648864746,0.8546216487884521,0.12795357406139374,746.0,733.5928688049316,,,,1962194.0,transfer,logs/train/transfer/single/taming_factorgrad_full/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/kitchen,taming_factorgrad_full,mipnerf360,kitchen,single,31.268878936767578,0.9208161234855652,0.14033816754817963,501.0,486.54230880737305,,,,482446.0,transfer,logs/train/transfer/single/taming_factorgrad_full/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/playroom,taming_factorgrad_full,db,playroom,single,30.06516456604004,0.9000124335289001,0.278813898563385,210.0,201.81316447257996,,,,184847.0,transfer,logs/train/transfer/single/taming_factorgrad_full/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/room,taming_factorgrad_full,mipnerf360,room,single,31.40641212463379,0.9063969254493713,0.2518032491207123,337.0,322.12254524230957,,,,225119.0,transfer,logs/train/transfer/single/taming_factorgrad_full/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/stump,taming_factorgrad_full,mipnerf360,stump,single,25.95785140991211,0.7318899631500244,0.29441696405410767,274.0,267.21236848831177,,,,480200.0,transfer,logs/train/transfer/single/taming_factorgrad_full/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/train,taming_factorgrad_full,tnt,train,single,22.457304000854492,0.8053621053695679,0.23662112653255463,255.0,247.86153864860535,,,,365153.0,transfer,logs/train/transfer/single/taming_factorgrad_full/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/treehill,taming_factorgrad_full,mipnerf360,treehill,single,23.019853591918945,0.6244742274284363,0.3896717429161072,389.0,381.19569730758667,,,,784572.0,transfer,logs/train/transfer/single/taming_factorgrad_full/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_factorgrad_full/truck,taming_factorgrad_full,tnt,truck,single,25.17690658569336,0.8638811707496643,0.18610602617263794,211.0,204.1901080608368,,,,271895.0,transfer,logs/train/transfer/single/taming_factorgrad_full/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/bicycle,taming_raw,mipnerf360,bicycle,single,24.86453628540039,0.7173053622245789,0.2955174744129181,412.0,,,,,,transfer,logs/train/transfer/single/taming_raw/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/bonsai,taming_raw,mipnerf360,bonsai,single,32.14508056640625,0.9345488548278809,0.22054238617420197,402.0,,,,,,transfer,logs/train/transfer/single/taming_raw/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/counter,taming_raw,mipnerf360,counter,single,28.980932235717773,0.8996505737304688,0.2206321656703949,414.0,,,,,,transfer,logs/train/transfer/single/taming_raw/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/drjohnson,taming_raw,db,drjohnson,single,29.405670166015625,0.8988933563232422,0.2698023319244385,294.0,,,,,,transfer,logs/train/transfer/single/taming_raw/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/flowers,taming_raw,mipnerf360,flowers,single,20.976043701171875,0.5544424057006836,0.4099852442741394,336.0,,,,,,transfer,logs/train/transfer/single/taming_raw/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/garden,taming_raw,mipnerf360,garden,single,27.4007511138916,0.8553571701049805,0.12701500952243805,748.0,,,,,,transfer,logs/train/transfer/single/taming_raw/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/kitchen,taming_raw,mipnerf360,kitchen,single,31.320199966430664,0.9216820597648621,0.1393323689699173,515.0,,,,,,transfer,logs/train/transfer/single/taming_raw/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/playroom,taming_raw,db,playroom,single,30.30487823486328,0.899741530418396,0.2778281271457672,217.0,,,,,,transfer,logs/train/transfer/single/taming_raw/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/room,taming_raw,mipnerf360,room,single,31.448427200317383,0.9076250791549683,0.2498576045036316,348.0,,,,,,transfer,logs/train/transfer/single/taming_raw/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/stump,taming_raw,mipnerf360,stump,single,25.818767547607422,0.7296936511993408,0.29566842317581177,281.0,,,,,,transfer,logs/train/transfer/single/taming_raw/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/train,taming_raw,tnt,train,single,22.68212890625,0.807237446308136,0.23326840996742249,261.0,,,,,,transfer,logs/train/transfer/single/taming_raw/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/treehill,taming_raw,mipnerf360,treehill,single,23.039113998413086,0.6253046989440918,0.3862735331058502,399.0,,,,,,transfer,logs/train/transfer/single/taming_raw/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/taming_raw/truck,taming_raw,tnt,truck,single,25.2885799407959,0.8653049468994141,0.18330490589141846,215.0,,,,,,transfer,logs/train/transfer/single/taming_raw/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/bicycle,dash_factorgrad_full,mipnerf360,bicycle,single,25.35989761352539,0.7679280638694763,0.21565823256969452,500.0,476.6083614753053,107.75298890024956,15553.0,9949.3896484375,4269137.0,transfer,logs/train/transfer/single/dash_factorgrad_full/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/bonsai,dash_factorgrad_full,mipnerf360,bonsai,single,31.89434051513672,0.9360489845275879,0.2095188945531845,294.0,275.0383650653493,151.12261028996278,15462.0,9268.63671875,857116.0,transfer,logs/train/transfer/single/dash_factorgrad_full/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/counter,dash_factorgrad_full,mipnerf360,counter,single,28.818931579589844,0.8992017507553101,0.21361777186393738,320.0,303.2842163962713,132.1095354475912,17222.0,8136.86279296875,808848.0,transfer,logs/train/transfer/single/dash_factorgrad_full/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/drjohnson,dash_factorgrad_full,db,drjohnson,single,29.506149291992188,0.9020805954933167,0.2518242299556732,292.0,270.9821677307982,117.9424638417568,17724.0,9783.3193359375,2543799.0,transfer,logs/train/transfer/single/dash_factorgrad_full/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/flowers,dash_factorgrad_full,mipnerf360,flowers,single,21.857820510864258,0.6145281791687012,0.32845064997673035,386.0,367.92427157113974,162.25562300968107,12483.0,7099.10400390625,2606057.0,transfer,logs/train/transfer/single/dash_factorgrad_full/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/garden,dash_factorgrad_full,mipnerf360,garden,single,27.43186378479004,0.8579811453819275,0.12397387623786926,479.0,460.2210134776099,134.5426011423566,14110.0,7820.23779296875,2887682.0,transfer,logs/train/transfer/single/dash_factorgrad_full/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/kitchen,dash_factorgrad_full,mipnerf360,kitchen,single,31.222627639770508,0.9166721701622009,0.14364570379257202,488.0,467.34576308774143,95.91821259551008,19854.0,10472.22216796875,1305011.0,transfer,logs/train/transfer/single/dash_factorgrad_full/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/playroom,dash_factorgrad_full,db,playroom,single,29.919578552246094,0.8990231156349182,0.25322815775871277,231.0,215.79830260211935,157.21860300132093,12206.0,6400.01513671875,1471724.0,transfer,logs/train/transfer/single/dash_factorgrad_full/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/room,dash_factorgrad_full,mipnerf360,room,single,31.621307373046875,0.9131579399108887,0.23272697627544403,320.0,301.87438534559476,126.47714791434517,16610.0,10323.73828125,1076304.0,transfer,logs/train/transfer/single/dash_factorgrad_full/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/stump,dash_factorgrad_full,mipnerf360,stump,single,27.075576782226562,0.7837893962860107,0.214918851852417,319.0,299.3661209964798,159.51635893979892,13016.0,7509.3447265625,3488460.0,transfer,logs/train/transfer/single/dash_factorgrad_full/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/train,dash_factorgrad_full,tnt,train,single,22.034276962280273,0.8098337054252625,0.2162337601184845,314.0,298.67459873373747,163.53865850346284,11230.0,4651.3359375,1004190.0,transfer,logs/train/transfer/single/dash_factorgrad_full/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/treehill,dash_factorgrad_full,mipnerf360,treehill,single,22.970701217651367,0.6395502686500549,0.3211519718170166,440.0,419.76246856652745,131.90122882903324,13760.0,7506.32373046875,3250983.0,transfer,logs/train/transfer/single/dash_factorgrad_full/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_factorgrad_full/truck,dash_factorgrad_full,tnt,truck,single,25.672332763671875,0.8788543939590454,0.1557094305753708,275.0,258.72533625761105,194.7931246323705,9640.0,4572.78271484375,1410160.0,transfer,logs/train/transfer/single/dash_factorgrad_full/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/bicycle,dash_raw,mipnerf360,bicycle,single,25.335851669311523,0.7692587375640869,0.21451573073863983,514.0,489.7416856961161,108.52787257725524,16440.0,9936.09423828125,4283720.0,transfer,logs/train/transfer/single/dash_raw/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/bonsai,dash_raw,mipnerf360,bonsai,single,31.98795509338379,0.9365377426147461,0.20824284851551056,299.0,279.93898451914197,146.96578569170467,15038.0,9264.72119140625,847341.0,transfer,logs/train/transfer/single/dash_raw/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/counter,dash_raw,mipnerf360,counter,single,28.933610916137695,0.9008415937423706,0.2114432454109192,322.0,305.27114258940156,129.25925669440593,17448.0,8125.8974609375,787692.0,transfer,logs/train/transfer/single/dash_raw/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/drjohnson,dash_raw,db,drjohnson,single,29.39206886291504,0.9007412195205688,0.25064483284950256,294.0,273.64457264215446,115.29951953557641,17996.0,9793.15087890625,2534384.0,transfer,logs/train/transfer/single/dash_raw/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/flowers,dash_raw,mipnerf360,flowers,single,21.86484718322754,0.6152167916297913,0.32779109477996826,391.0,373.18945577669797,154.40462575322383,12517.0,7073.7060546875,2582937.0,transfer,logs/train/transfer/single/dash_raw/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/garden,dash_raw,mipnerf360,garden,single,27.448646545410156,0.8588194251060486,0.12358852475881577,475.0,454.95495498043954,137.34412466184926,13447.0,7659.95263671875,2773469.0,transfer,logs/train/transfer/single/dash_raw/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/kitchen,dash_raw,mipnerf360,kitchen,single,31.32645034790039,0.9186206459999084,0.14196237921714783,488.0,468.1336414394786,95.67388658813746,19697.0,10389.04541015625,1241695.0,transfer,logs/train/transfer/single/dash_raw/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/playroom,dash_raw,db,playroom,single,30.581459045410156,0.9051979184150696,0.25214940309524536,231.0,214.73203982277778,160.56752314214032,12886.0,6274.66455078125,1380987.0,transfer,logs/train/transfer/single/dash_raw/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/room,dash_raw,mipnerf360,room,single,31.607816696166992,0.9140104651451111,0.23275849223136902,323.0,304.6509645277798,125.89934885195775,18526.0,10295.35205078125,1046424.0,transfer,logs/train/transfer/single/dash_raw/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/stump,dash_raw,mipnerf360,stump,single,27.005615234375,0.7814744710922241,0.21695566177368164,320.0,300.61108134286843,156.8066656869972,13082.0,7419.7578125,3418270.0,transfer,logs/train/transfer/single/dash_raw/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/train,dash_raw,tnt,train,single,22.24793815612793,0.8156538009643555,0.20958465337753296,317.0,301.7182750487353,163.29446756165913,10542.0,4638.81982421875,1002955.0,transfer,logs/train/transfer/single/dash_raw/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/treehill,dash_raw,mipnerf360,treehill,single,22.886133193969727,0.6378641724586487,0.32218077778816223,439.0,419.1133525551206,137.84888609404084,12732.0,7396.533203125,3169789.0,transfer,logs/train/transfer/single/dash_raw/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/dash_raw/truck,dash_raw,tnt,truck,single,25.77033042907715,0.8805176615715027,0.15374262630939484,276.0,259.36322185490593,190.12525175944526,9752.0,4558.994140625,1400390.0,transfer,logs/train/transfer/single/dash_raw/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/bicycle,legs_factorgrad_full,mipnerf360,bicycle,single,25.722410202026367,0.7999327778816223,0.16985376179218292,729.0,687.6564743985089,268.0733244244621,17696.0,11569.95849609375,3257113.0,transfer,logs/train/transfer/single/legs_factorgrad_full/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/bonsai,legs_factorgrad_full,mipnerf360,bonsai,single,33.292198181152344,0.9509314298629761,0.17988328635692596,705.0,658.7679613628649,325.9103654382586,17875.0,13176.58056640625,1145217.0,transfer,logs/train/transfer/single/legs_factorgrad_full/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/counter,legs_factorgrad_full,mipnerf360,counter,single,29.71366310119629,0.9182568788528442,0.1808072179555893,571.0,529.7502860744174,350.2023289110362,13371.0,10255.38427734375,783068.0,transfer,logs/train/transfer/single/legs_factorgrad_full/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/drjohnson,legs_factorgrad_full,db,drjohnson,single,29.629878997802734,0.9113767147064209,0.2280370593070984,456.0,417.24241747431296,461.51347754728494,12411.0,10248.82666015625,1289072.0,transfer,logs/train/transfer/single/legs_factorgrad_full/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/flowers,legs_factorgrad_full,mipnerf360,flowers,single,22.01430320739746,0.6428280472755432,0.28269851207733154,663.0,628.0155006748976,291.640463447546,14762.0,10247.52587890625,2615845.0,transfer,logs/train/transfer/single/legs_factorgrad_full/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/garden,legs_factorgrad_full,mipnerf360,garden,single,28.097373962402344,0.8820669651031494,0.09042004495859146,970.0,929.3958567939472,215.05580996227926,22944.0,12924.29345703125,3174132.0,transfer,logs/train/transfer/single/legs_factorgrad_full/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/kitchen,legs_factorgrad_full,mipnerf360,kitchen,single,32.42074203491211,0.9342806935310364,0.11799970269203186,982.0,935.0366722190022,234.67913836120346,22643.0,13909.47412109375,1314013.0,transfer,logs/train/transfer/single/legs_factorgrad_full/kitchen/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/playroom,legs_factorgrad_full,db,playroom,single,30.678115844726562,0.9127970337867737,0.2259523570537567,398.0,363.1827705979496,560.5568255688613,11219.0,8790.75537109375,885021.0,transfer,logs/train/transfer/single/legs_factorgrad_full/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/room,legs_factorgrad_full,mipnerf360,room,single,32.45823287963867,0.9294441342353821,0.1951526254415512,561.0,513.539946150739,399.0602890953773,15283.0,12465.32470703125,942960.0,transfer,logs/train/transfer/single/legs_factorgrad_full/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/stump,legs_factorgrad_full,mipnerf360,stump,single,27.45539093017578,0.8131051063537598,0.17602810263633728,584.0,552.3385367672666,322.8039124015445,13287.0,9292.05029296875,2288151.0,transfer,logs/train/transfer/single/legs_factorgrad_full/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/train,legs_factorgrad_full,tnt,train,single,23.1331729888916,0.844388484954834,0.16933812201023102,557.0,517.9278474818257,279.05786356632257,13049.0,9077.9970703125,1380708.0,transfer,logs/train/transfer/single/legs_factorgrad_full/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/treehill,legs_factorgrad_full,mipnerf360,treehill,single,22.862186431884766,0.6599152088165283,0.27274248003959656,688.0,652.4429207382993,267.1979603541112,17623.0,10657.1083984375,3180768.0,transfer,logs/train/transfer/single/legs_factorgrad_full/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_factorgrad_full/truck,legs_factorgrad_full,tnt,truck,single,26.521190643310547,0.8944978713989258,0.13183633983135223,677.0,641.0898695334704,328.63258948621177,17412.0,10303.49560546875,1726327.0,transfer,logs/train/transfer/single/legs_factorgrad_full/truck/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/bicycle,legs_raw,mipnerf360,bicycle,single,25.75281524658203,0.801320493221283,0.16610242426395416,755.0,712.0610083131683,250.74009956144968,18054.0,11756.02197265625,3410664.0,transfer,logs/train/transfer/single/legs_raw/bicycle/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/bonsai,legs_raw,mipnerf360,bonsai,single,33.46598815917969,0.9525769352912903,0.17716990411281586,730.0,682.4595595102787,318.29174135190647,17349.0,13196.9326171875,1237514.0,transfer,logs/train/transfer/single/legs_raw/bonsai/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/counter,legs_raw,mipnerf360,counter,single,29.855070114135742,0.919430673122406,0.17819684743881226,592.0,552.0135732104212,335.2492577412827,12894.0,9881.005859375,810622.0,transfer,logs/train/transfer/single/legs_raw/counter/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/drjohnson,legs_raw,db,drjohnson,single,29.86873435974121,0.9108750224113464,0.22731254994869232,472.0,432.8216791135024,479.4263965077294,12654.0,10285.41845703125,1321971.0,transfer,logs/train/transfer/single/legs_raw/drjohnson/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/flowers,legs_raw,mipnerf360,flowers,single,21.98576545715332,0.6438022255897522,0.2807864248752594,669.0,632.1920338125863,289.730117584031,15020.0,10189.30078125,2631212.0,transfer,logs/train/transfer/single/legs_raw/flowers/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/garden,legs_raw,mipnerf360,garden,single,28.04070281982422,0.8816669583320618,0.08957469463348389,1000.0,958.1566962906786,216.48869839539512,22810.0,12916.84326171875,3356479.0,transfer,logs/train/transfer/single/legs_raw/garden/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/kitchen,legs_raw,mipnerf360,kitchen,single,32.71110534667969,0.936370849609375,0.11495636403560638,1017.0,970.285862668518,226.3321196776867,23591.0,13955.10986328125,1433667.0,transfer,logs/train/transfer/single/legs_raw/kitchen/curves.csv.xz,Main and appendix cross-host paired results
